date,CO,NO,NO2,PM2.5,NOX,PM10,SO2,WSR,WDR,Zona
2024-07-26 05:00:00,0.72,2.8,9.3,10.67,12.0,30.0,2.0,2.8,279.0,SURESTE
2024-07-26 06:00:00,0.65,2.9,13.8,14.17,16.9,45.0,2.5,1.8,220.0,CENTRO
2024-07-26 06:00:00,0.87,11.7,15.8,,27.5,74.0,2.7,2.7,61.0,NORTE
2024-07-26 06:00:00,0.72,4.4,12.3,8.2,16.6,22.0,1.8,3.7,286.0,SURESTE
2024-07-26 07:00:00,0.74,5.5,18.0,18.01,23.8,43.0,2.6,2.5,204.0,CENTRO
2024-07-26 07:00:00,1.06,17.9,18.2,24.0,36.2,84.0,2.8,2.0,104.0,NORTE
2024-07-26 07:00:00,0.92,9.9,19.1,6.77,29.0,22.0,1.8,3.2,193.0,SURESTE
2024-07-26 08:00:00,0.8,9.5,18.7,19.41,28.5,48.0,2.5,2.1,166.0,CENTRO
2024-07-26 08:00:00,1.26,19.8,23.7,25.0,43.5,105.0,2.8,2.7,120.0,NORTE
2024-07-26 08:00:00,1.12,19.6,21.8,6.74,41.3,22.0,1.9,3.8,116.0,SURESTE
2024-07-26 09:00:00,0.89,15.1,23.3,21.98,38.6,46.0,2.6,4.4,93.0,CENTRO
2024-07-26 09:00:00,1.14,11.5,24.1,22.0,35.6,106.0,2.6,5.3,103.0,NORTE
2024-07-26 09:00:00,1.2,16.4,24.8,7.13,41.1,31.0,1.9,7.9,85.0,SURESTE
2024-07-26 10:00:00,0.86,9.6,23.4,14.7,33.2,54.0,2.5,5.8,107.0,CENTRO
2024-07-26 10:00:00,1.11,11.6,21.1,20.0,32.6,111.0,2.8,4.5,112.0,NORTE
2024-07-26 10:00:00,1.18,11.8,26.0,9.26,37.8,32.0,1.8,6.0,91.0,SURESTE
2024-07-26 11:00:00,0.89,8.6,27.1,13.1,36.0,51.0,2.7,5.3,125.0,CENTRO
2024-07-26 11:00:00,1.14,8.4,22.8,23.0,31.2,90.0,2.7,3.6,124.0,NORTE
2024-07-26 11:00:00,1.16,9.7,22.7,11.28,32.3,39.0,1.8,6.5,81.0,SURESTE
2024-07-26 12:00:00,1.11,15.5,34.8,20.95,50.5,48.0,2.6,4.3,121.0,CENTRO
2024-07-26 12:00:00,1.28,6.7,26.0,25.0,32.7,95.0,2.8,4.3,157.0,NORTE
2024-07-26 12:00:00,0.97,6.5,18.8,16.34,25.3,55.0,1.8,3.7,37.0,SURESTE
2024-07-26 13:00:00,1.23,15.7,43.6,33.38,59.5,59.0,2.7,4.1,79.0,CENTRO
2024-07-26 13:00:00,1.49,4.7,27.9,28.0,32.6,97.0,2.8,5.5,132.0,NORTE
2024-07-26 13:00:00,1.17,8.7,29.3,12.08,37.9,38.0,1.8,5.2,65.0,SURESTE
2024-07-26 14:00:00,1.31,13.7,49.6,40.11,63.5,84.0,2.7,5.6,64.0,CENTRO
2024-07-26 14:00:00,1.21,3.3,21.0,22.0,24.3,116.0,2.8,6.9,139.0,NORTE
2024-07-26 14:00:00,1.18,5.3,22.6,16.63,27.9,64.0,1.9,8.8,87.0,SURESTE
2024-07-26 15:00:00,1.19,12.8,50.5,47.98,63.5,93.0,2.7,4.8,71.0,CENTRO
2024-07-26 15:00:00,1.02,3.2,17.0,15.0,20.3,97.0,2.6,7.9,140.0,NORTE
2024-07-26 15:00:00,1.0,3.1,12.8,25.98,15.8,65.0,2.0,10.3,99.0,SURESTE
2024-07-26 16:00:00,0.92,3.7,22.7,32.67,26.7,94.0,2.6,8.6,63.0,CENTRO
2024-07-26 16:00:00,0.97,3.1,17.4,16.0,20.6,68.0,2.8,6.9,149.0,NORTE
2024-07-26 16:00:00,0.92,3.3,9.5,23.49,12.7,69.0,2.2,11.4,111.0,SURESTE
2024-07-26 17:00:00,0.75,4.6,18.3,22.98,23.2,67.0,2.7,10.4,62.0,CENTRO
2024-07-26 17:00:00,0.91,2.5,13.5,15.0,16.0,65.0,3.2,6.9,162.0,NORTE
2024-07-26 17:00:00,0.92,3.2,9.3,20.9,12.4,46.0,2.1,13.9,105.0,SURESTE
2024-07-26 18:00:00,0.73,5.5,18.3,21.52,24.0,50.0,2.6,10.3,42.0,CENTRO
2024-07-26 18:00:00,0.96,2.0,13.1,13.0,15.1,59.0,4.6,8.3,140.0,NORTE
2024-07-26 18:00:00,0.9,3.1,8.7,19.57,11.8,42.0,1.9,12.8,105.0,SURESTE
2024-07-26 19:00:00,0.76,3.0,16.1,18.9,19.3,55.0,2.7,9.0,76.0,CENTRO
2024-07-26 19:00:00,0.96,2.0,10.5,13.0,12.5,40.0,3.1,7.8,165.0,NORTE
2024-07-26 19:00:00,0.91,2.7,10.2,12.48,12.9,25.0,2.1,11.2,107.0,SURESTE
2024-07-26 20:00:00,0.63,2.0,10.3,13.03,12.6,46.0,2.6,9.2,105.0,CENTRO
2024-07-26 20:00:00,1.03,2.3,16.4,12.0,18.7,47.0,2.8,5.8,146.0,NORTE
2024-07-26 20:00:00,0.94,3.0,12.9,10.54,15.8,33.0,2.0,10.0,95.0,SURESTE
2024-07-26 21:00:00,0.68,2.0,13.7,12.41,15.9,34.0,2.6,8.9,78.0,CENTRO
2024-07-26 21:00:00,0.94,2.2,14.1,12.0,16.4,73.0,2.6,6.4,127.0,NORTE
2024-07-26 21:00:00,0.87,2.6,10.5,9.46,13.0,34.0,2.1,10.5,105.0,SURESTE
2024-07-26 22:00:00,0.68,3.1,13.3,13.04,16.6,44.0,2.7,9.3,68.0,CENTRO
2024-07-26 22:00:00,0.93,2.3,13.2,11.0,15.5,63.0,2.5,6.5,128.0,NORTE
2024-07-26 22:00:00,1.01,3.8,19.4,8.39,23.2,27.0,1.9,4.1,181.0,SURESTE
2024-07-26 23:00:00,0.63,2.0,11.5,12.77,13.8,47.0,2.5,7.9,88.0,CENTRO
2024-07-26 23:00:00,0.85,2.3,11.3,11.0,13.6,62.0,2.5,5.2,108.0,NORTE
2024-07-26 23:00:00,0.9,2.5,13.4,11.56,15.8,39.0,2.0,6.7,123.0,SURESTE
2024-07-27 00:00:00,0.69,2.1,15.6,15.0,17.9,43.0,2.5,7.1,61.0,CENTRO
2024-07-27 00:00:00,0.84,10.5,12.7,14.0,23.2,49.0,2.7,5.9,69.0,NORTE
2024-07-27 00:00:00,0.88,2.4,12.3,10.31,14.7,35.0,1.9,4.8,130.0,SURESTE
2024-07-27 01:00:00,0.61,2.0,9.9,11.0,12.1,48.0,2.6,5.6,57.0,CENTRO
2024-07-27 01:00:00,0.78,2.1,10.1,17.0,12.2,70.0,2.6,3.9,57.0,NORTE
2024-07-27 01:00:00,0.9,3.2,14.4,9.04,17.5,30.0,1.9,6.6,43.0,SURESTE
2024-07-27 02:00:00,0.66,2.4,14.0,15.0,16.6,45.0,2.6,4.4,36.0,CENTRO
2024-07-27 02:00:00,0.76,3.1,10.8,19.0,13.9,64.0,2.7,4.3,75.0,NORTE
2024-07-27 02:00:00,0.81,2.1,8.1,11.01,10.2,41.0,1.9,6.5,85.0,SURESTE
2024-07-27 03:00:00,0.67,3.0,17.9,23.0,21.1,43.0,2.6,3.1,45.0,CENTRO
2024-07-27 03:00:00,0.72,3.2,10.7,22.0,13.9,70.0,2.7,5.2,47.0,NORTE
2024-07-27 03:00:00,0.76,2.1,7.2,11.79,9.2,35.0,2.0,3.6,61.0,SURESTE
2024-07-27 04:00:00,0.63,3.8,18.9,25.0,22.9,64.0,2.6,2.7,22.0,CENTRO
2024-07-27 04:00:00,0.71,6.7,12.0,17.0,18.7,84.0,2.7,5.7,42.0,NORTE
2024-07-27 04:00:00,0.74,,7.2,11.13,9.2,38.0,1.9,4.5,74.0,SURESTE
2024-07-27 05:00:00,0.71,4.6,19.0,27.0,23.9,60.0,2.6,2.3,25.0,CENTRO
2024-07-27 05:00:00,0.73,8.2,11.8,16.0,19.9,70.0,2.8,4.8,79.0,NORTE
2024-07-27 05:00:00,0.73,2.4,9.7,10.51,12.0,30.0,2.1,3.0,41.0,SURESTE
2024-07-27 06:00:00,0.76,10.3,18.7,33.0,29.3,63.0,2.6,2.4,10.0,CENTRO
2024-07-27 06:00:00,0.79,7.7,10.8,16.0,18.5,64.0,2.8,3.2,65.0,NORTE
2024-07-27 06:00:00,0.75,5.4,14.4,16.28,19.7,46.0,2.1,2.7,35.0,SURESTE
2024-07-27 07:00:00,0.76,13.1,17.7,36.0,31.2,73.0,2.7,2.4,29.0,CENTRO
2024-07-27 07:00:00,0.82,15.5,13.7,20.0,29.2,61.0,2.7,4.4,13.0,NORTE
2024-07-27 07:00:00,0.76,8.9,15.0,18.47,23.8,50.0,2.0,4.0,71.0,SURESTE
2024-07-27 08:00:00,0.86,23.0,18.7,40.0,42.0,67.0,2.8,2.5,55.0,CENTRO
2024-07-27 08:00:00,0.79,7.5,8.8,22.0,16.2,89.0,2.7,6.2,354.0,NORTE
2024-07-27 08:00:00,0.82,14.2,15.3,19.04,29.4,58.0,2.2,5.2,86.0,SURESTE
2024-07-27 09:00:00,0.86,24.9,19.2,39.0,44.4,82.0,2.8,3.4,34.0,CENTRO
2024-07-27 09:00:00,0.8,5.2,9.3,19.0,14.5,79.0,2.8,5.5,16.0,NORTE
2024-07-27 09:00:00,0.95,19.5,16.9,18.52,36.5,61.0,2.4,4.0,346.0,SURESTE
2024-07-27 10:00:00,0.94,16.7,19.5,38.0,36.5,83.0,2.7,6.0,23.0,CENTRO
2024-07-27 10:00:00,0.75,3.7,8.3,15.0,12.0,77.0,3.1,4.2,52.0,NORTE
2024-07-27 10:00:00,1.16,26.9,26.1,20.75,52.8,70.0,2.5,6.7,304.0,SURESTE
2024-07-27 11:00:00,0.81,8.6,19.2,41.0,28.1,77.0,2.7,5.7,9.0,CENTRO
2024-07-27 11:00:00,0.77,2.8,6.7,12.0,9.5,80.0,3.3,6.9,122.0,NORTE
2024-07-27 11:00:00,1.23,20.0,30.5,27.23,50.4,98.0,3.0,6.4,328.0,SURESTE
2024-07-27 12:00:00,0.88,5.0,18.8,45.0,24.0,81.0,2.7,6.1,26.0,CENTRO
2024-07-27 12:00:00,0.75,2.6,6.4,9.0,9.1,56.0,3.9,9.6,120.0,NORTE
2024-07-27 12:00:00,1.08,7.2,22.6,27.93,29.8,110.0,2.8,8.4,52.0,SURESTE
2024-07-27 13:00:00,0.75,4.3,18.4,39.0,22.8,87.0,2.7,11.4,69.0,CENTRO
2024-07-27 13:00:00,0.78,2.9,6.7,12.0,9.7,48.0,5.9,10.4,126.0,NORTE
2024-07-27 13:00:00,1.08,4.2,18.9,29.4,23.1,104.0,2.6,13.6,93.0,SURESTE
2024-07-27 14:00:00,0.7,2.9,13.8,28.0,16.9,85.0,2.8,12.7,71.0,CENTRO
2024-07-27 14:00:00,0.77,2.2,5.3,13.0,7.5,48.0,6.8,10.2,122.0,NORTE
2024-07-27 14:00:00,0.94,3.3,12.8,29.2,16.0,97.0,2.4,15.6,118.0,SURESTE
2024-07-27 15:00:00,0.65,2.7,10.6,31.0,13.5,62.0,2.8,13.5,67.0,CENTRO
2024-07-27 15:00:00,0.78,2.0,5.6,14.0,7.7,40.0,10.1,8.2,118.0,NORTE
2024-07-27 15:00:00,0.89,3.0,11.1,22.83,14.1,70.0,3.5,16.5,109.0,SURESTE
2024-07-27 16:00:00,0.62,2.4,9.5,55.0,12.1,64.0,2.8,11.9,59.0,CENTRO
2024-07-27 16:00:00,0.78,2.3,5.8,10.0,8.0,42.0,5.1,9.1,135.0,NORTE
2024-07-27 16:00:00,0.9,3.0,10.2,38.13,13.2,92.0,6.3,16.2,103.0,SURESTE
2024-07-27 17:00:00,0.57,2.3,7.8,54.0,10.3,73.0,3.2,10.5,51.0,CENTRO
2024-07-27 17:00:00,0.8,1.8,6.1,8.0,7.9,35.0,3.7,8.7,138.0,NORTE
2024-07-27 17:00:00,0.85,3.1,8.1,51.39,11.1,105.0,7.7,13.4,110.0,SURESTE
2024-07-27 18:00:00,0.56,2.1,7.5,52.0,9.8,67.0,3.1,10.0,113.0,CENTRO
2024-07-27 18:00:00,0.9,2.0,8.6,14.0,10.6,27.0,3.2,8.5,133.0,NORTE
2024-07-27 18:00:00,0.83,3.0,6.7,24.95,9.7,52.0,4.2,12.0,112.0,SURESTE
2024-07-27 19:00:00,0.59,1.9,8.1,41.0,10.2,61.0,2.8,8.3,129.0,CENTRO
2024-07-27 19:00:00,0.87,1.8,7.1,15.0,8.9,40.0,3.2,10.9,133.0,NORTE
2024-07-27 19:00:00,0.88,3.0,8.9,14.32,11.8,28.0,3.4,9.2,106.0,SURESTE
2024-07-27 20:00:00,0.6,1.8,8.8,37.0,10.9,52.0,2.8,8.8,112.0,CENTRO
2024-07-27 20:00:00,0.97,1.9,9.2,19.0,11.1,33.0,2.9,9.1,139.0,NORTE
2024-07-27 20:00:00,0.88,2.4,12.6,14.89,14.9,35.0,2.9,4.4,187.0,SURESTE
2024-07-27 21:00:00,0.65,1.9,10.9,34.0,13.0,50.0,2.9,8.3,95.0,CENTRO
2024-07-27 21:00:00,0.94,2.0,11.5,15.0,13.5,59.0,2.9,7.5,162.0,NORTE
2024-07-27 21:00:00,0.86,2.6,12.2,16.49,14.8,32.0,2.4,8.1,135.0,SURESTE
2024-07-27 22:00:00,0.62,1.8,8.7,25.0,10.7,53.0,2.7,9.9,111.0,CENTRO
2024-07-27 22:00:00,0.88,2.1,10.7,11.0,12.8,46.0,2.8,10.6,133.0,NORTE
2024-07-27 22:00:00,0.92,2.3,16.2,14.59,18.6,36.0,2.3,5.9,184.0,SURESTE
2024-07-27 23:00:00,0.55,1.8,6.1,15.0,8.2,48.0,2.7,10.2,121.0,CENTRO
2024-07-27 23:00:00,0.74,1.8,6.3,9.0,8.1,40.0,2.7,10.3,141.0,NORTE
2024-07-27 23:00:00,0.76,2.4,9.1,17.63,11.4,44.0,2.2,7.8,142.0,SURESTE
2024-07-28 00:00:00,0.53,1.8,6.2,13.0,8.3,36.0,2.8,9.5,80.0,CENTRO
2024-07-28 00:00:00,0.75,1.7,4.3,8.0,6.0,29.0,2.6,5.3,151.0,NORTE
2024-07-28 00:00:00,0.81,2.4,9.5,10.69,11.8,23.0,2.0,16.0,98.0,SURESTE
2024-07-28 01:00:00,0.53,1.9,6.3,15.0,8.4,40.0,2.7,9.3,72.0,CENTRO
2024-07-28 01:00:00,0.73,1.9,8.2,7.0,10.0,29.0,2.6,7.3,80.0,NORTE
2024-07-28 01:00:00,0.67,2.1,3.7,10.09,5.7,33.0,2.1,14.0,104.0,SURESTE
2024-07-28 02:00:00,0.52,1.8,4.3,11.0,6.3,34.0,2.7,6.3,73.0,CENTRO
2024-07-28 02:00:00,0.7,1.7,7.5,8.0,9.2,30.0,2.6,7.2,70.0,NORTE
2024-07-28 02:00:00,0.72,2.1,6.0,7.22,8.2,18.0,2.0,7.3,17.0,SURESTE
2024-07-28 03:00:00,0.54,1.9,6.6,11.0,8.7,31.0,2.5,5.5,51.0,CENTRO
2024-07-28 03:00:00,0.67,1.8,5.9,9.0,7.7,23.0,2.5,5.2,61.0,NORTE
2024-07-28 03:00:00,0.75,,6.8,7.57,8.8,24.0,2.0,8.5,67.0,SURESTE
2024-07-28 04:00:00,0.59,4.0,13.8,15.0,18.0,34.0,2.6,7.8,48.0,CENTRO
2024-07-28 04:00:00,0.69,1.7,6.2,9.0,7.9,32.0,2.6,5.2,62.0,NORTE
2024-07-28 04:00:00,0.68,2.0,7.1,8.02,9.1,28.0,2.0,9.4,55.0,SURESTE
2024-07-28 05:00:00,0.53,6.0,18.5,23.0,24.8,47.0,2.6,5.3,51.0,CENTRO
2024-07-28 05:00:00,0.69,2.0,5.4,10.0,7.4,25.0,2.7,6.7,80.0,NORTE
2024-07-28 05:00:00,0.67,2.0,4.9,8.62,6.9,25.0,2.1,7.1,66.0,SURESTE
2024-07-28 06:00:00,0.54,3.1,16.1,23.0,19.4,50.0,2.5,4.4,6.0,CENTRO
2024-07-28 06:00:00,0.72,2.3,5.8,11.0,8.1,24.0,2.6,7.8,99.0,NORTE
2024-07-28 06:00:00,0.67,,6.3,10.06,8.3,24.0,2.0,8.0,60.0,SURESTE
2024-07-28 07:00:00,0.59,3.1,14.2,21.0,17.5,47.0,2.6,4.5,47.0,CENTRO
2024-07-28 07:00:00,0.75,2.9,4.5,13.0,7.4,32.0,2.7,7.1,108.0,NORTE
2024-07-28 07:00:00,0.7,2.2,6.4,10.15,8.6,25.0,2.0,9.2,79.0,SURESTE
2024-07-28 08:00:00,0.55,3.1,9.7,21.0,13.0,48.0,2.6,5.8,75.0,CENTRO
2024-07-28 08:00:00,0.75,3.1,4.8,16.0,7.9,42.0,2.5,7.2,99.0,NORTE
2024-07-28 08:00:00,0.71,2.9,6.1,11.26,9.0,20.0,2.0,9.8,87.0,SURESTE
2024-07-28 09:00:00,0.59,10.5,12.4,26.0,23.2,43.0,2.7,6.0,46.0,CENTRO
2024-07-28 09:00:00,0.78,3.1,4.8,15.0,7.9,33.0,2.7,7.0,107.0,NORTE
2024-07-28 09:00:00,0.71,3.2,5.4,13.41,8.7,30.0,2.0,9.5,81.0,SURESTE
2024-07-28 10:00:00,0.59,6.9,11.6,31.0,18.8,51.0,2.6,8.0,63.0,CENTRO
2024-07-28 10:00:00,0.77,2.9,5.0,17.0,,42.0,2.8,6.3,109.0,NORTE
2024-07-28 10:00:00,0.74,3.6,6.5,14.86,10.1,34.0,2.2,9.4,105.0,SURESTE
2024-07-28 11:00:00,0.6,6.7,11.2,30.0,18.2,58.0,2.7,8.6,70.0,CENTRO
2024-07-28 11:00:00,0.79,2.7,5.2,17.0,7.8,44.0,3.2,3.2,151.0,NORTE
2024-07-28 11:00:00,0.83,3.7,7.8,16.65,11.5,40.0,2.3,9.5,104.0,SURESTE
2024-07-28 12:00:00,0.59,8.8,14.7,29.0,23.7,57.0,2.6,7.8,27.0,CENTRO
2024-07-28 12:00:00,0.81,2.0,4.7,,6.6,52.0,3.6,4.7,156.0,NORTE
2024-07-28 12:00:00,0.9,3.3,7.6,21.01,10.9,43.0,2.2,9.8,112.0,SURESTE
2024-07-28 13:00:00,0.62,4.1,11.9,30.0,16.2,57.0,2.7,7.3,26.0,CENTRO
2024-07-28 13:00:00,0.75,2.0,3.2,10.0,5.2,55.0,3.2,8.1,157.0,NORTE
2024-07-28 13:00:00,0.85,3.1,5.6,26.37,8.7,54.0,2.1,11.9,106.0,SURESTE
2024-07-28 14:00:00,0.6,2.0,5.6,29.0,7.9,60.0,2.6,7.5,98.0,CENTRO
2024-07-28 14:00:00,0.8,,3.7,9.0,5.7,33.0,2.8,10.4,148.0,NORTE
2024-07-28 14:00:00,0.79,3.0,5.4,17.31,8.4,39.0,2.0,11.0,115.0,SURESTE
2024-07-28 15:00:00,0.56,2.0,4.6,21.0,6.9,44.0,2.6,8.7,118.0,CENTRO
2024-07-28 15:00:00,0.8,2.2,4.4,11.0,6.6,27.0,2.9,8.7,136.0,NORTE
2024-07-28 15:00:00,0.81,3.2,5.8,16.52,9.0,32.0,2.0,12.1,119.0,SURESTE
2024-07-28 16:00:00,0.53,2.0,4.5,16.0,6.8,39.0,2.6,9.9,124.0,CENTRO
2024-07-28 16:00:00,0.86,2.4,6.0,15.0,8.4,28.0,2.7,9.5,126.0,NORTE
2024-07-28 16:00:00,0.9,3.9,7.4,16.91,11.3,35.0,1.9,13.2,99.0,SURESTE
2024-07-28 17:00:00,0.56,2.0,5.1,15.0,7.3,37.0,2.6,7.7,120.0,CENTRO
2024-07-28 17:00:00,0.86,2.2,4.6,14.0,6.8,28.0,2.6,9.9,150.0,NORTE
2024-07-28 17:00:00,0.84,3.4,6.0,23.94,9.5,44.0,2.0,12.7,107.0,SURESTE
2024-07-28 18:00:00,0.53,1.9,4.6,16.0,6.8,35.0,2.6,8.0,127.0,CENTRO
2024-07-28 18:00:00,0.88,1.9,5.3,13.0,7.3,35.0,2.7,8.8,149.0,NORTE
2024-07-28 18:00:00,0.89,3.5,6.7,14.39,10.2,34.0,2.0,13.4,108.0,SURESTE
2024-07-28 19:00:00,0.56,1.8,4.3,16.0,6.4,31.0,2.5,8.9,133.0,CENTRO
2024-07-28 19:00:00,0.89,2.0,5.2,14.0,7.2,28.0,2.6,9.7,148.0,NORTE
2024-07-28 19:00:00,0.83,3.3,6.7,14.03,10.1,32.0,2.0,11.0,104.0,SURESTE
2024-07-28 20:00:00,0.56,1.9,5.7,18.0,7.8,38.0,2.5,9.7,108.0,CENTRO
2024-07-28 20:00:00,0.86,2.0,5.7,13.0,7.7,38.0,2.6,8.7,142.0,NORTE
2024-07-28 20:00:00,0.83,3.3,7.7,14.31,10.9,28.0,1.9,10.9,105.0,SURESTE
2024-07-28 21:00:00,0.57,1.8,5.9,18.0,7.9,32.0,2.5,10.0,127.0,CENTRO
2024-07-28 21:00:00,0.85,2.1,6.1,12.0,8.1,35.0,2.6,8.1,149.0,NORTE
2024-07-28 21:00:00,0.81,3.2,7.6,12.4,10.8,25.0,2.0,12.0,108.0,SURESTE
2024-07-28 22:00:00,0.54,1.8,5.0,17.0,7.0,36.0,2.5,10.3,113.0,CENTRO
2024-07-28 22:00:00,0.8,1.9,5.4,10.0,7.4,34.0,2.7,8.2,136.0,NORTE
2024-07-28 22:00:00,0.81,2.9,8.1,11.56,11.0,25.0,2.0,9.2,99.0,SURESTE
2024-07-28 23:00:00,0.54,1.8,5.2,15.0,7.3,36.0,2.6,6.6,72.0,CENTRO
2024-07-28 23:00:00,0.76,1.9,5.0,11.0,7.0,30.0,2.6,6.9,133.0,NORTE
2024-07-28 23:00:00,0.74,2.4,6.7,12.45,9.0,31.0,2.1,9.9,96.0,SURESTE
2024-07-29 00:00:00,0.6,2.3,10.9,17.0,13.3,37.0,2.6,8.0,49.0,CENTRO
2024-07-29 00:00:00,0.71,,4.2,12.0,6.1,42.0,2.6,8.0,128.0,NORTE
2024-07-29 00:00:00,0.74,2.2,7.0,10.79,9.2,27.0,2.0,14.8,91.0,SURESTE
2024-07-29 01:00:00,0.63,3.9,10.6,20.0,14.7,43.0,2.6,7.2,31.0,CENTRO
2024-07-29 01:00:00,0.68,1.7,3.6,13.0,5.4,48.0,2.6,5.7,123.0,NORTE
2024-07-29 01:00:00,0.67,2.1,4.3,12.35,6.4,35.0,2.0,13.6,97.0,SURESTE
2024-07-29 02:00:00,0.54,8.1,15.9,25.0,24.2,48.0,2.6,6.2,352.0,CENTRO
2024-07-29 02:00:00,0.68,1.7,3.8,15.0,5.5,59.0,2.6,6.3,106.0,NORTE
2024-07-29 02:00:00,0.65,2.0,3.7,10.39,5.7,30.0,2.1,11.7,104.0,SURESTE
2024-07-29 03:00:00,0.54,6.3,15.3,24.0,21.9,45.0,2.5,4.6,350.0,CENTRO
2024-07-29 03:00:00,0.67,1.9,4.3,14.0,6.2,49.0,2.5,7.1,102.0,NORTE
2024-07-29 03:00:00,0.63,2.0,3.1,11.02,5.1,26.0,1.9,8.0,106.0,SURESTE
2024-07-29 04:00:00,0.58,7.0,14.2,26.0,21.4,55.0,2.5,2.4,333.0,CENTRO
2024-07-29 04:00:00,0.7,2.4,6.3,15.0,8.7,44.0,2.5,8.2,99.0,NORTE
2024-07-29 04:00:00,0.62,2.0,3.5,11.61,5.5,29.0,2.0,5.5,131.0,SURESTE
2024-07-29 05:00:00,0.53,2.0,12.4,27.0,14.6,52.0,2.6,3.8,313.0,CENTRO
2024-07-29 05:00:00,0.74,3.3,7.3,15.0,10.6,61.0,2.6,7.8,118.0,NORTE
2024-07-29 05:00:00,0.66,2.0,3.7,13.33,5.7,23.0,1.9,7.0,74.0,SURESTE
2024-07-29 06:00:00,0.55,4.9,13.7,26.0,18.8,58.0,2.6,5.7,17.0,CENTRO
2024-07-29 06:00:00,0.81,5.5,8.4,,13.9,58.0,2.7,7.4,109.0,NORTE
2024-07-29 06:00:00,0.67,2.4,7.4,15.12,9.8,26.0,1.9,9.3,76.0,SURESTE
2024-07-29 07:00:00,0.6,4.5,11.4,27.0,16.1,52.0,2.6,5.9,71.0,CENTRO
2024-07-29 07:00:00,0.82,5.5,8.1,16.0,13.6,62.0,2.6,7.6,124.0,NORTE
2024-07-29 07:00:00,0.72,2.9,8.6,17.23,11.5,41.0,1.9,9.1,89.0,SURESTE
2024-07-29 08:00:00,0.66,9.8,11.9,29.0,22.0,57.0,2.7,5.4,71.0,CENTRO
2024-07-29 08:00:00,0.83,,7.2,17.0,12.6,63.0,2.5,6.8,125.0,NORTE
2024-07-29 08:00:00,0.82,6.4,10.3,16.83,16.6,39.0,2.0,9.3,78.0,SURESTE
2024-07-29 09:00:00,0.76,14.4,12.0,31.0,26.7,59.0,2.6,6.6,62.0,CENTRO
2024-07-29 09:00:00,0.81,4.2,6.9,16.0,11.1,48.0,2.6,4.8,132.0,NORTE
2024-07-29 09:00:00,0.82,6.6,8.3,16.27,14.9,41.0,2.1,11.3,91.0,SURESTE
2024-07-29 10:00:00,0.76,10.4,13.1,30.9,23.7,53.0,2.7,8.1,61.0,CENTRO
2024-07-29 10:00:00,0.83,3.1,7.0,17.0,10.2,49.0,2.5,1.7,106.0,NORTE
2024-07-29 10:00:00,0.72,4.1,5.1,15.67,9.2,40.0,2.0,12.3,97.0,SURESTE
2024-07-29 11:00:00,0.73,12.9,16.0,32.73,29.2,66.0,2.8,7.2,63.0,CENTRO
2024-07-29 11:00:00,0.83,2.1,6.1,19.0,8.2,60.0,2.7,4.8,88.0,NORTE
2024-07-29 11:00:00,0.79,4.6,6.5,17.72,11.1,41.0,2.0,11.6,82.0,SURESTE
2024-07-29 12:00:00,0.69,6.4,14.7,30.71,21.4,64.0,2.7,8.1,44.0,CENTRO
2024-07-29 12:00:00,0.78,2.1,5.4,15.0,7.5,59.0,2.8,5.0,132.0,NORTE
2024-07-29 12:00:00,0.83,3.0,6.3,18.0,9.3,48.0,2.0,8.5,114.0,SURESTE
2024-07-29 13:00:00,0.67,3.2,10.2,26.5,13.7,58.0,2.6,8.2,53.0,CENTRO
2024-07-29 13:00:00,0.77,,4.3,13.0,6.4,56.0,2.7,6.9,138.0,NORTE
2024-07-29 13:00:00,0.8,2.7,6.4,20.57,9.1,38.0,2.1,9.1,110.0,SURESTE
2024-07-29 14:00:00,0.62,2.5,7.4,27.0,10.2,50.0,2.7,8.1,67.0,CENTRO
2024-07-29 14:00:00,0.73,,3.3,11.0,5.4,45.0,2.6,10.2,148.0,NORTE
2024-07-29 14:00:00,0.75,2.7,5.1,15.88,7.8,43.0,2.1,10.9,120.0,SURESTE
2024-07-29 15:00:00,0.66,2.2,6.7,22.0,9.1,44.0,2.7,8.2,72.0,CENTRO
2024-07-29 15:00:00,0.75,2.4,3.6,13.0,6.0,39.0,2.6,11.2,147.0,NORTE
2024-07-29 15:00:00,0.74,3.1,4.9,14.07,7.9,33.0,2.0,13.7,120.0,SURESTE
2024-07-29 16:00:00,0.57,2.3,5.1,8.0,7.6,38.0,2.7,12.8,106.0,CENTRO
2024-07-29 16:00:00,0.75,2.7,4.1,13.0,6.8,38.0,2.5,11.7,139.0,NORTE
2024-07-29 16:00:00,0.76,3.2,4.5,12.09,7.6,29.0,2.0,16.2,115.0,SURESTE
2024-07-29 17:00:00,0.6,2.9,5.9,12.0,9.1,35.0,2.6,11.8,129.0,CENTRO
2024-07-29 17:00:00,0.74,2.8,4.1,,6.9,46.0,2.6,14.0,146.0,NORTE
2024-07-29 17:00:00,0.73,3.6,5.3,13.84,8.9,28.0,1.9,13.7,126.0,SURESTE
2024-07-29 18:00:00,0.6,2.6,6.5,13.0,9.3,41.0,2.6,12.2,135.0,CENTRO
2024-07-29 18:00:00,0.8,2.2,6.1,14.0,8.3,50.0,2.5,11.9,154.0,NORTE
2024-07-29 18:00:00,0.72,3.3,5.4,13.05,8.7,33.0,1.9,13.0,137.0,SURESTE
